length_x,length_y,cmd_raw_x,cmd_raw_y
5,14,1.2493122,2.60070715975385
5,14,1.24990784,2.60009603195077
6,14,1.392154568,2.60001920639015
6,14,1.4007033136,2.60000384127803
6,14,1.40009526272,2.60000076825561
5,14,1.257846052544,2.60000015365112
5,15,1.2492968105088,2.74217303073022
5,15,1.24990476210176,2.75070700614605
5,14,1.24998095242035,2.60792300122921
5,14,1.24999619048407,2.59931220024584
4,14,1.10782623809681,2.59990784004917
4,14,1.09929284761936,2.59998156800983
4,14,1.09990396952387,2.59999631360197
4,14,1.09998079390477,2.59999926272039
4,13,1.09999615878096,2.45782685254408
4,13,1.09999923175619,2.44929297050882
3,13,0.957826846351239,2.44990399410176
3,13,0.949292969270248,2.44998079882035
3,12,0.949903993854049,2.30782315976407
3,12,0.94998079877081,2.29929223195281
3,12,0.949996159754162,2.29990384639056
2,11,0.807826231950833,2.15780776927811
2,11,0.799292846390167,2.14928915385562
64,2,19.3175833021813,0.89674623077113
64,2,19.1939754604363,0.798897646154225
65,2,19.4905502920873,0.800188129230845
65,2,19.5003824584174,0.800037625846169
65,1,19.5000310916835,0.657834525169233
64,1,19.2088412183367,0.649294505033847
64,1,19.1994958436673,0.64990430100677
62,1,18.6159706844359,0.649980860201354
60,1,18.018713528786,0.649996172040271
60,1,17.9988192938604,0.649999234408055
58,-0,17.4175255759438,0.507826846881611
57,-0,17.1077953151888,0.499292969376322
57,-0,17.0993774630378,0.499903993875264
54,-0.999999999999999,16.2264258926076,-0.642192201224946
52,-0.999999999999996,15.6161379785215,-0.650710840244989
52,-0.999999999999996,15.5988189957043,-0.650096768048997
49,-1,14.7263595991409,-0.6500193536098
47,-2,14.1161247198282,-0.792176870721962
46,-2,13.8076513439656,-0.800707774144392
46,-2,13.7993486687931,-0.800096154828878
44,-1.99999999999999,13.2175851337586,-0.800019230965775
42,-3,12.6166422267517,-0.942176846193155
38,-3,11.4342144453503,-0.950707769238631
38,-3,11.3978440890701,-0.950096153847726
37,-3,11.108585417814,-0.950019230769546
35,-3.99999999999999,10.5171146835628,-1.09217684615391
33,-4,9.91659353671256,-1.10070776923078
31,-4,9.31653470734251,-1.10009615384616
29,-4,8.7165229414685,-1.10001923076923
27,-4,8.1165205882937,-1.10000384615385
25,-4.99999999999999,4.2640002028599,-1.24217376923077
24,-4.99999999999999,4.10617304057198,-1.25070715384615
22,-5,3.81470700811439,-1.25009603076923
21,-6,3.65626900162288,-1.39219220615385
20,-6,3.50689920032458,-1.40071084123077
18,-5.99999999999999,3.21480684006492,-1.40009676824615
17,-6,3.05628896801298,-1.40001935364923
16,-6,2.90690319360259,-1.40000387072985
16,-6,2.89915363872052,-1.40000077414597
15,-7,2.7577031277441,-1.54217315482919
15,-7,2.74926822554882,-1.55070703096584
14,-6.99999999999999,2.60772604510976,-1.55009600619317
14,-6.99999999999999,2.59927280902195,-1.55001920123863
13,-7.99999999999999,2.45772696180439,-1.69217684024772
13,-7.99999999999999,2.44927299236088,-1.70070776804954
13,-7.99999999999999,2.44989999847218,-1.70009615360991
13,-9,2.44997999969444,-1.84292253650711
13,-9,2.44999599993889,-1.85064657341712
13,-9,2.44999919998778,-1.85008804195615
13,-9,2.44999983999756,-1.85001760839123
13,-9.99999999999999,2.44999996799951,-1.99217652167825
13,-11,2.4499999935999,-2.14288070433565
13,-11,2.44999999871998,-2.15080314086713
13,-11,2.44999999974399,-2.15011522817342
13,-11,2.4499999999488,-2.15002304563468
13,-11,2.44999999998976,-2.15000460912694
13,-11,2.44999999999795,-2.15000092182539
